spotify_id,title,artist,genre,released_year,key,mode,bpm
3LUWWox8YYykohBbHUrrxd,We R Who We R,Kesha,Pop,2010-11-19,8,1,119.95
3LsNRAL1hRtl3gMTJz2NPN,Polaroid <R3HAB Remix>,Jonas Blue,EDM/Pop,2018-11-02,7,0,125.775
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,Pop,2012-09-04,3,1,89.938
3LKQp6MaJiwH7MvbXXyw1C,Strong,Arno Cost,EDM,2014-07-28,5,0,127.992
3lhmj5XfT5poIR5ozhiDmH,Emily,Two Friends,EDM/Pop,2017-04-21,7,1,126.055
3LgWsmilsrWXiPYQFRD0T7,Goodbye,Billie Eilish,Pop,2019-03-29,6,0,74.318
3LewMbGqmR4IYtifSNxbGz,Something Just Like This <Dimitri Vegas & Like Mike Remix>,The Chainsmokers,EDM,2017-04-28,11,0,108.753
3LaQ1GajOXoUeiTA9UAcCK,There's No Way <Alle Farben Remix>,Lauv,Dance Pop,2018-11-01,11,0,126.007
3L9RIFcNF9IDGPRE96EO7N,The Rhythm Of The Night,Corona,Dance Pop,2009-03-16,5,0,127.808
3kZoay4ANo86ehb6s4RwS9,Ridin',Chamillionaire,Hip Hop,2005-01-01,8,0,143.051
3KwwE4sgCzMaKWq6QBebmX,Me Too,Meghan Trainor,EDM/Pop,2017-05-12,11,0,123.829
3Kuu5vASpXK8oRsxOvau6P,Think About You,Kygo,Dance Pop,2019-02-14,10,1,123.969
3KTVQGLS2np8dWe5s4F9EN,Move On,Mike Posner,EDM/Pop,2019-01-04,2,1,102.021
3KnjerEPMolLapVo2wdgz6,Rumors,Lindsay Lohan,Pop,2004-01-01,10,0,115.006
3kgKVcBpBGuSeaEC0AZGlb,Old Town Road <Diplo Remix>,Lil Nas X,Dance Pop,2019-04-29,6,1,140.036
3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,Dance Pop,2017-06-09,6,1,124.994
3K01q0jtSNHeqx5gs97HH2,Push It To The Limit,Corbin Bleu,Pop,2007-01-01,5,0,125.974
3jwQwGVERUXo7eaAgL1xAo,Sixteen <Don Diablo Remix>,Ellie Goulding,EDM/Pop,2019-05-10,5,0,123.149
3JUxU3KohteqkLk9BOpQ1c,Blue <Sound of Legend Edit>,Sound Of Legend,EDM,2016-10-28,7,0,128.013
3JmyDWiGoQ37jZlU7tU9Pu,Faded,John De Sohn,Dance Pop,2019-11-29,4,1,150.03
3jlbL2OTD5YmIunYzgQTAN,Live Your Life,TI,Hip Hop/Pop,2008-09-08,11,0,159.841
3jbT1Y5MoPwEIpZndDDwVq,Adicto,Tainy,Pop,2019-08-22,10,0,80.002
3JA9Jsuxr4xgHXEawAdCp4,Just Can't Get Enough,The Black Eyed Peas,EDM/Pop,2010-01-01,0,0,94.05
3j6UBmJfSgecyUA2yXQF4M,King of the Doves,Mating Ritual,Pop,2019-10-10,9,0,119.991
3Iqbhajo4nRQJU7ThH77Rt,You Remind Me,Gryffin,EDM/Pop,2018-12-14,3,0,128.926
3iJeF2izF1QcpCgUc97BLl,Hate Me <R3HAB Remix>,Ellie Goulding,Dance Pop,2019-08-16,8,1,123.125
3Iee2uf8UXOrOupQzfs1z5,Remember,Gryffin & Zohara,Dance Pop,2018-10-26,11,0,123.047
3Ibuw6J8n0axsBfX8zMqSr,Are You with Me <Dash Berlin Edit>,Lost Frequencies,EDM/Pop,2015-05-15,8,1,128.053
3ia3dJETSOllPsv3LJkE35,California Love,2Pac,Hip Hop,1998-01-01,7,1,91.519
3i9UVldZOE0aD0JnyfAZZ0,Lover <Remix>,Taylor Swift,Dance Pop,2019-11-13,7,1,205.272
3hENlPbIlUZXQ3MiosF87Q,Cutting Shapes,Don Diablo,EDM/Pop,2017-02-06,9,0,125.873
3hc7PLcmuZbJGPjhIore1i,Too Little Too Late,JoJo,Pop,2018-12-20,6,0,82.764
3GT2CBmJWIEdCpHiB31WYK,Never Be Alone,David Guetta,Dance Pop,2019-07-26,6,0,126.012
3GRSqlALWISqLeNncZMbpX,Mean It,Lauv,Pop,2019-11-14,7,1,95.998
3gJ6t0HKTMto4Aq3sXJVk2,My Way,Ava Max,Pop,2018-04-20,9,0,100.004
3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan & Shay,Dance Pop,2018-06-22,1,1,135.929
3gicyfiEVMGONgzygpWjNT,Grip,Seeb,Pop,2018-12-06,4,1,138.091
3ghuZcBkziLf0HU8TktqM4,Tired - Steerner & Tobu Remix,Alan Walker,EDM,2017-06-23,2,1,127.972
3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,Nelly,Hip Hop,2000-06-27,7,1,101.875
3GeeyHU1Q6xjyeXjRAjBoo,Reality,Lost Frequencies,EDM/Pop,2015-05-24,9,1,122.08
3GE52DOmiSQ2R3FHGmYSif,We Got It All,Sick Individuals,Dance/EDM,2019-05-03,4,1,107.968
3g3PQ6TTd6Dnb4zt2d8B9S,Everything She Wants,Wham,Classic Rock,1984-10-23,6,0,114.907
3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers,Pop,2019-12-06,3,1,100.1
3FZEv9JddkjHNFiMVxJYpS,Carry Me,Kygo,Tropical,2016-05-13,7,1,105.052
3FSPaBp49Clqq2p4zc9dbA,Photograph,Ed Sheeran,EDM/Pop,2013,4,1,107.989
3f8TbkkP0VIdOKvLTMMTvU,Cruise,Kygo,Tropical,2017-02-10,7,1,109.836
3eW2EDwNRAiQKkgom96dUa,Summer Air,Hardwell,Dance Pop,2019-05-31,4,1,125.989
3ESSGgWzRf1xvP7G5hHMhB,Again,Fetty Wap,Hip Hop,2015-09-25,11,0,93.019
3eSD4F6Y47EHatykwASvHX,Only One <Brookes Brothers Remix>,Sigala,Pop,2017-02-03,7,1,173.889
3eS1VMcEmq2IUgpaeDysCb,One Touch,Jess Glynne,Dance Pop,2018-10-12,0,0,124.206
3EPXxR3ImUwfayaurPi3cm,Be Alright,Dean Lewis,Pop,2018-06-29,11,1,126.684
3eng6TJxpqjvDkxRpnfnhB,Big Plans,Why Don't We,Pop,2019-01-17,11,1,75.014
3eLdNmnRWr9gIyBcqTSSti,SOS <Laidback Luke Tribute Remix>,Avicii,Dance Pop,2019-05-17,5,0,123.919
3EKKIR8be1kfAAwaz1fzyS,Halfway There,Tiesto,Dance Pop,2019-03-15,0,1,128.025
3eFJI470ALf1EYjywPRsJy,Cross Me <M22 Remix>,Ed Sheeran,Dance Pop,2019-06-21,6,1,121.984
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,Pop,2019-10-04,7,0,76.469
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,Dance Pop,2017-01-27,1,0,137.972
3e9HZxeyfWwjeyPAMmWSSQ,Thank U Next,Ariana Grande,Pop,2019-02-08,1,1,106.966
3DYVWvPh3kGwPasp7yjahc,The Sign,Ace Of Base,Dance Pop,2008-11-14,4,0,97.01
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,Hozier,Pop,2014-07-20,4,0,128.945
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,Pop,2019-11-07,11,0,110.962
3DsjHcLYMExprXJECT4QQP,Pon De Replay,Ed Marquis,Dance Pop,2017-04-28,6,0,103.99
3dqGLyXoP2Bo32eU6Rd8SQ,Setting Fires <Blasterjaxx Remix>,The Chainsmokers,EDM,2016-12-23,7,0,128.069
3DGar7krWlmrXRFHBcQF6z,Whenever,Kris Kross Amsterdam,Dance Pop,2018-06-22,7,1,109.989
3DdCb7EyPUcUD0LKWkJ0L7,Roses Are Red,Aqua,Dance Pop,2009-01-01,0,0,139.934
3dcpXrvJczwaALgcy8f8IN,I Miss You,Blink 184,Pop,2003-10-24,11,1,109.991
3D6FxHXduqSEY5uBfEPuSD,Aftershock,Cash Cash,EDM/Pop,2016-06-24,8,1,129.011
3D37T7euWvVJ45evRmriIh,Better With You,3LAU,Dance Pop,2019-03-01,3,1,102.043
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Twenty One Pilots,EDM/Pop,2015-05-15,4,0,169.977
3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,Niall Horan,Dance Pop,2019-10-04,4,0,109.034
3cNKEvmeeVjDoQwKM7Phvs,Want You Back <Tritonal Remix>,8 Seconds Of Summer,EDM/Pop,2018-04-06,0,1,97.946
3cJEgWbsBmGkvXz906tgut,No One <Jonas Blue Remix>,Jess Glynne,Dance Pop,2019-03-15,11,0,124.024
3Ciaf6WgvG95TGRGxQ1yO8,All Around The World <Marnik Remix>,R3HAB,Dance Pop,2019-08-23,9,0,135.016
3cHyrEgdyYRjgJKSOiOtcS,Timber,Pitbull,Pop,2012,11,1,129.992
3cFsmM51N5zMAuu1nNY4Tw,No Lie,Sean Paul,EDM/Pop,2016-11-18,7,1,102.002
3caMfJGFp53NAH2TuigdNj,Hunter,Galantis,EDM/Pop,2017-05-05,7,1,99.831
3c8iiZGfEammKJuWTErE5x,Ain't Nobody,Felix Jaehn,Tropical,2018-02-16,2,0,117.971
3C4fzUgIP3ahkhOBdP38GM,Heaven Can Wait <The Aston Shuffle Remix>,Sia,Dance Pop,2019-05-24,5,1,121.968
3BY2Nq05vhOiYZQD3ixwWD,Fantasy <Felix Jaehn Remix>,Alina Baraz,Tropical,2015-04-07,4,0,122.985
3BwR5psKNxcyqWoc80eOuq,ILYSB,LANY,Pop,2015-12-11,5,1,100.04
3bUbOOpXfkdDlXg5iPGdJC,Like Home,Nicky Romero,EDM,2013-03-25,2,0,127.908
3bnVBN67NBEzedqQuWrpP4,Tear In My Heart,Twenty One Pilots,EDM/Pop,2015-05-15,2,1,120.113
3bnEhDlFFXeCyyYhbRszW7,I Bet My Life <Alex Adair Remix>,Imagine Dragons,Tropical,2015-01-26,1,1,116.951
3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida,Pop,2012-06-22,0,1,103.976
3bbUkaQYGQHkx1TJi7gPSL,Kryptonite,3 Doors Down,Classic Rock,2007-01-01,11,0,99.014
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,French Montana,EDM/Pop,2017-07-14,6,1,97.985
3b0cJPguhWOh2hjY6Lu192,The Beat,Mike Williams,Dance Pop,2018-07-23,7,0,128.014
3aYBjxTMvrEOP0A0UXg9ER,Final Masquerade,Linkin Park,EDM/Pop,2014-06-13,3,1,164.032
3AUW7mAGx1BICBWqsuFgh4,Silence <Tiesto Dance/EDM Remix>,Marshmello,EDM,2017-10-13,1,0,130.088
3ARti7OUxxxhvruAhrw0Pd,No Way Out,Vicetone,Pop,2015-02-02,0,0,126.021
3arojvuLeaH8MBlNLSQ6sk,Better Runaway <Erlandsson Remix>,Hogland,Dance/EDM,2018-06-01,11,1,127.971
3aLWuWKHaTV4Ok7LKvXRYn,Let Me Hold You,Cheat Codes & Dante Klein,EDM/Pop,2016-04-13,1,0,102.924
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,Rock,2000-07-10,11,1,173.365
3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,Galantis,Pop,2015-06-05,5,0,127.96
3AHqaOkEFKZ6zEHdiplIv7,Tokyo Drifting,Glass Animals,Pop,2019-11-13,8,0,128.914
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,EDM/Pop,2016-12-09,6,1,123.146
39shmbIHICJ2Wxnk1fPSdz,Should I Stay Or Should I Go ,The Clash,Classic Rock,1982,2,1,113.375
39N9RPD9MRb5WmoLzNzPeA,X,Nicky Jam,Tropical,2018-03-02,9,0,180.073
39lSeqnyjZJejRuaREfyLL,Hungry Like the Wolf,Duran Duran,hard Classic Rock,1982-05-10,0,1,127.568
39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,Alok,EDM/Pop,2016,11,1,121.999
395C2pn0PdOYPzM4B1jLoO,Sex On Fire,Kings of Leon,Classic Rock,2008-08-11,9,1,153.629
38TlYe1miTAL6r1FyJj7PS,I Wanna Know <Alesso & Deniz Koyu Remix>,Alesso,EDM/Pop,2016-05-13,2,1,124.995
38Iwduov8CqeckUz1oKmyC,Fast Car <Club Mix>,Jonas Blue,EDM/Pop,2016-01-31,9,1,124.059
389MC596K4IN35zaHAyuYz,Scared To Be Lonely <Brooks Remix>,Martin Garrix,Dance/EDM,2017-03-17,1,0,127.991
386RUes7n1uM1yfzgeUuwp,The Lazy Song,Bruno Mars,Pop,2010-10-05,11,1,174.943
37pmMCR4KBMXLTZ4uBrLTR,Drop To The Floor,Hardwell,EDM,2019-08-30,2,1,127.97
37gOHEKsQsdAsHU78lsniu,Collide,Vicetone,EDM,2017-08-11,9,0,124.085
37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore,Charlie Puth,Hip Hop/Pop,2016-01-29,1,0,100.017
37f4ITSlgPX81ad2EvmVQr,Fight Song,Rachel Platten,Pop,2016-01-01,7,1,175.924
36Z5wae28KlrJ4wL3KuGOe,Recognise,Lost Frequencies,Dance Pop,2019-03-08,10,0,105.997
36sAHywEsh50kaM6CpENHp,Crazy,Britney Spears,Dance Pop,1999-01-12,8,1,104.006
36JWGQRW85mJYLXvnryEzL,Day 'N' Nite,Kid Cudi,Pop,2008-01-01,11,0,130.008
35zWpeXJ71mprm8V9GOHpV,This Feeling <Tim Gunter Remix>,The Chainsmokers,EDM/Pop,2018-11-09,10,0,105.062
35Z5CNt0GVIAACouXzDwpO,Lonely,Too Many Left Hands,Dance/EDM,2019-06-21,6,0,109.947
3528IXKpbb7OMjdjWYlbfD,Everybody Talks,Neon Trees,Pop,2012-01-01,8,1,154.961
34oB5r0lcN3fYWCs2uA1k5,The Cure,Lady Gaga,Pop,2017-04-16,8,1,100.002
34gCuhDGsG4bRPIf9bb02f,Thinking Out Loud,Ed Sheeran,EDM/Pop,2014-06-21,2,1,78.998
34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,NeYo,Pop,2008-01-01,1,1,171.86
33qlBuVjeSlvQ4KNzvG9ai,God Is A Dancer <Toby Green Remix>,Tiesto,EDM,2019-11-29,1,0,123.97
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,Mark Ronson & Bruno Mars,Pop,2015-01-12,0,1,114.988
32lm3769IRfcnrQV11LO4E,Bailando,Enrique Iglesias,Pop,2014-01-01,7,1,91.017
32DGGj6KlNuBr6WaqRxpxi,How Long,Charlie Puth,EDM/Pop,2017-10-05,1,0,110.008
3298yRJKPcCndQdNiTZKIo,Sweet Caroline,Neil Diamond,Pop,1987-06-29,11,1,62.829
322tcqPhma7F6hfCeLisx0,Fuck I'm Lonely,Lauv & Anne Marie,Pop,2019-08-02,9,1,95.016
31RuuWQ8XpyLNp5iKMyxWq,Rise,David Guetta,EDM/Pop,2014-11-21,3,0,129.867
31QRCKy7JIwPBaQl9ArGBz,Who's Laughing Now,Jessie J,Pop,2011-01-01,1,1,100.035
31OqWK8Lc6GnUbnLG3GqPX,Happier <Breathe Carolina Remix>,Marshmello,Dance Pop,2018-10-19,0,1,125.983
31CHJzSweI6r1dk6XrZceK,Stay With Me,Sam Smith,Pop,2015-11-06,0,1,85.036
314ZkcV7oLWG8yWE7LABvH,Make It Right,BTS,Pop,2019-10-18,7,1,97.551
312WNtMs3F28cUukaPY9bo,American Teen,Khalid,Tropical,2017-04-27,0,1,100.436
30SkJsH3SlT92BXfwdFJe2,Dreamer,Thomas Gold,Tropical,2017-08-04,10,0,95.939
30cW9fD87IgbYFl8o0lUze,Perfect,Lucas & Steve,EDM/Pop,2019-10-11,6,1,118.029
2zYzyRzz6pRmhPzyfMEC8s,Highway To Hell,AC/DC,Classic Rock,1979-07-27,6,0,115.715
2ZyuwVvV6Z3XJaXIFbspeE,Wild Things,Alessia Cara,Pop,2015-11-13,1,0,108.029
2ZyTRSsgglwv1hyoZzX02Z,Particula,Major Lazer,EDM/Pop,2017-11-17,8,1,100.001
2zFF6jG5hQArbzcXz3KUWk,Cool For The Summer,Demi Lovato,Pop,2015-01-01,5,0,114.06
2ZEqEHPOhJdkI9pCCW9pBD,Kids in Love <Don Diablo Remix>,Kygo,Dance/EDM,2018-05-11,9,0,125.959
2ZCTP54O2dMSbVrdsg60to,Barbie Girl,Aqua,Dance Pop,2009-01-01,1,0,129.967
2Z99PBAFX9qNNGJkXKh0QT,Shine <Matoma Remix>,Felix Jaehn,Tropical,2014-12-05,0,0,115.987
2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,EDM/Pop,2015-05-15,6,1,74.989
2z4pcBLQXF2BXKFvd0BuB6,Tip Toe,Jason Derulo,Hip Hop/Pop,2017-11-10,10,0,98.062
2YpeDb67231RjR0MgVLzsG,Old Town Road <Remix>,Lil Nas X & Billy Ray Cyrus,Pop,2019-06-21,6,1,136.041
2Yp9RZD8reu2mQ2mgFGfOZ,Honest <Gil Glaze Remix>,The Chainsmokers,Dance/EDM,2017-08-04,0,0,119.97
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You,Meghan Trainor,Pop,2015-01-09,0,1,108.038
2YK01AIIWuywG24gsbuizE,Congratulations <Remix>,Post Malone,Hip Hop,2017-06-16,10,0,123.057
2Yer0p7uB2lVBUAtANuuQp,Magic In The Hamptons,Social House,Hip Hop/Pop,2018-06-08,1,1,96.051
2y8rZoB5iJBt233kASCihn,Introducing Me,Nick Jonas,Pop,2010-01-01,11,1,112.893
2y8iBf0QRqCKFtePi9Rl2H,Why Do You Love Me,Charlotte Lawrence,Pop,2019-07-19,8,0,120.013
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus,Pop,2013-10-04,1,0,80.003
2xyx0o4xNOLLjBSbOOdcbA,Playing Games,Summer Walker,Pop,2019-10-04,11,0,115.918
2xLMifQCjDGFmkHkpNLD9h,Sicko Mode,Travis Scott,Pop,2018-08-03,8,1,155.008
2x3HyOx0Jd9MnlnAQRtIL3,Kissing Other People,Lennon Stella,Pop,2019-11-01,2,1,94.042
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),Avicii,EDM/Pop,2019-06-06,5,0,100.001
2X0q5QBDUzwLa7O7AwWBzQ,We Like To Party,Showtek,Dance/EDM,2014-01-13,11,0,127.982
2wz5weI4PREzpexKfrKgwv,Sweet Dreams,La Bouche,Dance Pop,2007,11,0,133.713
2wWboDFZJPWXVNlHUbdSVQ,Dear No One,Tori Kelly,Pop,2013-01-01,6,1,167.882
2wrJq5XKLnmhRXHIAf9xBa,10000 Hours,Dan & Shay,Pop,2019-10-04,10,1,89.991
2wQ411UQL2MRsdAgPRUstT,Walk Thru Fire,Vicetone,EDM,2018-08-03,5,1,116.028
2wOVXsIRIoniqipE9I5ZVx,Only Want You <Sam Feldt Remix>,Rita Ora,Dance Pop,2019-04-05,9,1,105.945
2wINoRCKEZtA4CuLLwP86J,Colors <Audien Remix>,Halsey,EDM/Pop,2016-04-22,1,1,134.998
2wenGTypSYHXl1sN1pNC7X,Slow Dance <Sam Feldt Remix>,AJ Mitchell,Pop,2019-10-25,1,1,124.024
2W4smyeMF0Zhr2KZhAsl99,FML,Arizona Zervas,EDM/Pop,2018-06-03,2,0,100.137
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,Hip Hop/Pop,2018-10-05,7,1,95.799
2vX5WL7s6UdeQyweZEx7PP,Walk This Way,Aerosmith,Classic Rock,1980-11-11,5,1,108.531
2vwSLlS9YDk1rlbkbImV55,Tremor,Dimitri Vegas & Like Mike,EDM,2014-05-05,6,0,127.976
2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus,EDM/Pop,2013-10-04,5,1,119.964
2vt2BP6sUL880eCECrheOm,Lonely Together <DJ Licious Remix>,Avicii,EDM/Pop,2017-11-17,5,1,120.147
2VoJe7vkKkigs7C3CGnSXL,Hurtin' Me,Stefflon Don,EDM/Pop,2017-08-10,0,1,203.681
2vIzH4NfFGoJHA5rn1dFWT,Youngblood <R3HAB Remix>,9 Seconds Of Summer,EDM/Pop,2018-06-29,7,0,142.034
2vfiK6HFMl34UzBxq4NNSK,Used To Love <SWACQ Remix>,Martin Garrix & Dean Lewis,EDM,2019-12-20,4,1,125.037
2VDTgXwf3F6kcpX4HI0BKy,Heaven Can Wait,Sia,Dance Pop,2019-04-12,7,0,167.811
2vdBo4ALPYbHRUPKgtE5iC,Ghostin,Ariana Grande,Pop,2019-02-08,9,1,103.777
2v00WuRHH1WdnXxlHnyURi,Hate How Much I Love You,Conor Maynard,Pop,2019-06-28,0,1,105.076
2UXfcIiYWyIvKBlHyNQlsD,Colors,Tritonal,EDM/Pop,2014-04-29,0,0,125.945
2uqdZBQa9VrHQkuAaK8Syo,Wave <ARKADI Remix>,Meghan Trainor,EDM/Pop,2019-11-21,5,1,128.015
2uNre8fPMLoYIVj1P93qVE,The Light Is Coming,Ariana Grande,Pop,2018-08-17,6,0,99.046
2UM5jlU2iLXDEAtzIfa1m0,Daydreams,ARTY,Dance/EDM,2019-10-04,1,1,127.932
2UdCIrsZR9bw96kcLAyAyh,Instagram <R3HAB Remix>,Dimitri Vegas & Like Mike,Dance/EDM,2019-10-04,1,0,122.568
2TZ1apxMDlubCGMsOxcTbT,Come Clean,Hilary Duff,Pop,2003-01-01,8,0,118.096
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,One Republic,Dance Pop,2013-01-01,1,0,122.016
2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less,MAX,Pop,2019-04-05,11,0,145.034
2ToIksTPpJ4csKPEOdUEyM,Cool,Alesso,EDM,2015-05-26,6,0,128.023
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,Pop,2019-07-26,7,0,117.948
2TmLZLv57mW4OA3Il1ULsf,Dancing On My Own,Calum Scott,Pop,2016-03-11,1,1,112.661
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,Pop,2019-05-31,2,1,176.169
2TA9nZUGyYjR3Fd0CrPFot,We Don't Talk Anymore <Junge Junge Remix>,Charlie Puth,EDM/Pop,2016-07-22,1,0,118.005
2t8yVaLvJ0RenpXUIAC52d,A Lot,21 Savage,Pop,2018-12-21,1,1,145.972
2sxjVSDvymkn264oDZCrl2,Here Comes The Sun,Campsite Dream,Dance Pop,2019-12-06,9,1,120.92
2sTe3y5xjQvVb9tDTVaI35,Rise Up,Thomas Jack,Tropical,2016-07-08,4,0,114.032
2sqURk6kt3v93PwKpt5xF2,Till The End,Swanky Tunes,Pop,2016-08-19,4,1,108.005
2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,Classic Pop,1974-02-04,1,0,110.578
2SPEg45ZaUFJCg9GwNmRvw,None Of My Business,Cher Lloyd,Pop,2018-10-19,2,0,133.957
2sp1QtoKfxJaSlsu8NOLTn,In The Name Of Love <The Him Remix>,Martin Garrix,EDM/Pop,2016-11-11,7,1,125.088
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,Classic Rock,1980-07-25,7,1,127.361
2S5LNtRVRPbXk01yRQ14sZ,I Don't Like It I Love It,Flo Rida,EDM/Pop,2015-04-07,9,0,118.004
2s1tFUAu7atdMKuThwOJu7,Hold On Tight,Sterkol,Dance/EDM,2019-11-01,0,1,128.074
2rZfKyWzXoxQe2DBlvZ2sP,No Place,Backstreet Boys,EDM/Pop,2019-01-04,3,1,91.995
2rYyq0b3XWwmWl0k727OVG,Nuh Ready Nuh Ready,Calvin Harris,EDM/Pop,2018-02-08,1,0,116.003
2rTYgHxgcndkUrRoU7x0Sv,Mr. Vain,Culture Beat,Dance Pop,1993-01-01,9,0,132.871
2rSosmvUzlCiucKgpmbS0f,Apache,The Sugarhill Gang,Pop,1981,7,1,115.318
2RSHsoi04658QL5xgQVov3,Bad Liar,Imagine Dragons,Hip Hop/Pop,2018-11-09,3,1,177.913
2RqtfcLB7iOZj0zYB8Auhu,Jealous,Nick Jonas,EDM/Pop,2015-11-20,11,0,93.012
2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,EDM/Pop,2016-09-29,0,1,90
2RCUr24WkEe2r5Vv4oDKlN,Blame It on Your Love,Charli XCX,Pop,2019-09-13,5,1,100.022
2R5uY1gbIKzGB1yAOH067s,Over You,Daughtry,Rock,2006,3,1,156.045
2r4ryc4r1Y6pMgdBJmG2Wk,Show Me Love <Festival Mix>,Michael Mind Project,Dance/EDM,2014-03-28,2,0,129.974
2r4mpuIYFgKsjeykJTQMqX,Nice To Meet Ya <Diplo Remix>,Niall Horan,EDM/Pop,2019-11-07,11,0,124.998
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,Pop,2018-11-16,1,0,150.073
2qv6LU59qyGRzm4X2TFYMl,Instagram <Trobi Remix>,Dimitri Vegas & Like Mike,Dance Pop,2019-11-08,1,0,123.986
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,Pop,2019-10-25,1,1,180.291
2QgWuCtBpNIpl5trmKCxRf,American Pie,Don McLean,Classic Rock,1988-01-01,7,1,138.317
2qdhIjNdEZfrEfUDHxxpjr,One Kiss <Jauz Remix>,Calvin Harris & Dua Lipa,EDM/Pop,2018-07-13,0,1,123.998
2QClgxYcgxxDD7EqOe1c3X,No Money <Dillon Francis Remix>,Galantis,EDM/Pop,2016-05-20,2,1,128.023
2Q3uUxPpTKY4MjY5SRFSHK,Try,Lost Kings,Dance Pop,2019-08-23,7,0,200
2PzU4IB8Dr6mxV3lHuaG34,Satisfaction,The Rolling Stones,Classic Rock,1965-07-30,2,1,136.302
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,OutKast,Pop,2003,4,0,79.526
2pMntGuRgHAHVtrpC6kgGy,Don't Give Up On Me,Andy Grammer,Dance Pop,2019-04-12,3,1,121.445
2plLJpUcYPFrl1sW2pMG63,Lights Up,Harry Styles,Pop,2019-10-11,3,0,101.939
2pkYhGilLJDAX4jGGOsE8f,Cross My Heart,Hogland,Dance Pop,2019-09-13,3,1,126.113
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,Pop,2018-05-31,9,1,91.97
2P61EK6DMGyVyssLWS4fKy,Lane Boy,Twenty One Pilots,EDM/Pop,2015-05-15,7,1,159.929
2oSpQ7QtIKTNFfA08Cy0ku,It's The End Of The World As We Know It,REM,Rock,1987-09-01,7,1,205.544
2OsEJFTfzfjG4oC92cuP2c,Slow Down,Selena Gomez,Pop,2013-01-01,1,0,127.944
2OlWBmSjf1aUPGLNf0UI5A,One Last Time,Ariana Grande,Dance Pop,2014-08-22,8,1,125.026
2okVT9JU7CLQKy1vtDcCo2,Twenty One,Greyson Chance,EDM/Pop,2018-12-07,5,0,93.82
2OJ4ICFObsG4qQ1yICrCUZ,Malibu <Alan Walker Remix>,Miley Cyrus,EDM/Pop,2017-06-30,8,1,139.994
2OHm2DXoXyzbpdUPjvU52p,Believe,Thomas Gold,EDM,2015-09-30,6,1,127.972
2ogKhhoMClkFXek7ZgxAhN,Shameless,Camila Cabello,Pop,2019-12-06,4,0,129.698
2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,Pop,2009-09-04,1,1,122.973
2OAylPUDDfwRGfe0lYqlCQ,Never Really Over <R3HAB Remix>,Katy Perry,Dance Pop,2019-07-26,5,0,112.648
2O9S5fAYQqHUBP4cG7NHst,Blue Sky <Michael Brun Remix>,Feenixpawl,EDM/Pop,2015-07-17,11,1,127.991
2nZH4dHaL48ljy2uBLZWTk,Hero,Boys Like Girls,Pop,2006-08-22,0,1,163.929
2nvC4i2aMo4CzRjRflysah,In My Place,Coldplay,EDM/Pop,2002-08-08,9,1,144.642
2NrDhKpURQ2qAOfEC6i55S,Be As You Are,Mike Posner,Pop,2016-05-06,4,0,145.058
